0:00:00,どうも、こんにちは！キタキタキタキタ。どうでした
0:00:05,合格しました
0:00:06,おめでとーよかったよかった
0:00:09,番号見た自分の？よかったよかったよかった
,（最初の挨拶）
0:01:00,あっすいませんご挨拶遅れました。秋葉と申します。
0:01:05,あ、ありがとうございました。
0:01:10,ずっとそわそわしてらっしゃったんですよ。本当に。
0:01:13,まあでも里緒ちゃんは本当に、あの、本番でも、ええと300、350
0:01:18,370くらいは、まあ最低ラインで、まあ記述が入っていれば、うまく記述が入れば390ぐらい取れたんじゃないかと思っていて、やっぱその辺だったら小金とか薬園台とかもぎり行けるかなと
0:01:31,いけたかもしれないですね。まあでも
0:01:35,そんなこと言うな
0:01:37,本人はね、鎌ヶ谷をね。
0:01:40,で、えと先生からすごいありがたいお手紙を
0:01:44,ああもう、拙筆ながら、
0:01:47,ありがとうございます。で、対抗してうちの娘も、
0:01:50,倍にして返してます
0:01:53,見ないでください（もちろん）
0:01:54,こっそり一人で見ていただいて
0:01:56,お家に帰ってから
0:02:01,娘の作家デビュー
0:02:02,そうですね。デビュー作、読ませていただいて
0:02:05,昨日のニュースなんですけれども、ノーベル文学賞を取った大江健三郎さんが、
0:02:09,未発表の、
0:02:09,下宿先でおいて行った未発表の、作品が出版されることになったので、もしかしたら、ノーベル文学賞、
0:02:17,取ったら、田中先生いいですよそれ、
0:02:19,夢が膨らみますね。
0:02:20,出版して、印税、印税
0:02:25,もう、ネタ、ネタ、ネタに乗ってるなあと思って、（ありがとうございます。）
0:02:29,ギリギリに書き終わって、なんか
0:02:33,結構時間かかるよねぇ。僕も、私も実はたった4枚のページだったんですけれども、実際執筆するのに1ヶ月くらいかかっているので、もう書き直して書き直して繰り返していましたね。
0:02:47,毎回田中先生のコメント面白くて、
0:02:51,いやもう本当にもうあの、どういったことが欲しいのか、自分が書きたいことを書くって感じで、なんか単純に読みづらい文章をただ書き連ねてしまったなあとと言う感じなんですけれども、あの、本当にそういったお言葉いただけるとこれからも頑張りたいなと。
0:03:05,いえいえ、そうですね。で本当、あのー本人もあのええと最後本当にええとまあ決まってから本当すごいやってたので、まあちょっと不器用なところはあるかもしれないんですけれども、その一生懸命にやっているところは本当に見れて、いやこれもやっぱり田中先生と秋葉さんのおかげかなと。
0:03:27,まあ途中まではねすごい吹奏楽部、だったので、こう一つのことにこう、夢中になっちゃうとちょっと、他のことに手がつかなくなっちゃうタイプなんで、あるんですけど、まあ本当最後本人すごい、横で見ててもすごいなと思っていたんで、はい、まあ第一希望というか、まあ、あそこまあちょっと東葛とかそこらへんとかはあれだったんですけど、本当に感謝しています。
0:03:53,とんでもないです。もう数学も74点でしたっけ？
0:03:57,そうですね。
0:03:58,取ったこと、本当に今までVもぎとかまあ過去？取ってきた中では、本当にあのよく取れたなと、あの、期待値以上の点数を取ってくれたかなと思いますし、
0:04:09,12月の理科が39、偏差値43、おいおいおいおいこれ大丈夫かと。思ったんですけど、その後すごい、もう理科頑張ってて、あの、そうですね、あと理科80はいってるんだっけ？
0:04:26,全然
0:04:27,70？
0:04:28,全然
0:04:30,70？
0:04:31,全然全然全然
0:04:32,え？（69）
0:04:33,あ69か。まあまあ69か。うんまあでも全然はい
0:04:38,悪くないですね。
0:04:41,いやでもなんか英語が97点でだなんて、
0:04:45,すごい取れたと聞いて、
0:04:48,漢字というか得意の国語がやっぱりちょっとそうですね、国語すごいときは偏差値75とか行くんですけど、ちょっと、
0:04:56,問題との相性が、
0:04:59,まあでもその辺は全然、はい、数学と英語とで、カバーできたと思うので、
0:05:12,で、そうだまだ先生続けられるんですか。なんか娘から聞いたんですけど
0:05:17,そうですね
0:05:18,まだ院の方に行くって、
0:05:19,ええまだ大学３年生、で院の方に進学しますと、あと3年間はまだ学生と、いうことになりますね。
0:05:28,じゃあトライさんの方でまだやられる可能性は？
0:05:31,そうですね、可能性はまだ、
0:05:34,なんか、娘がもう田中先生のことが大好きで、高校、高校入っても塾行こうかなっていってて。話してて、田中先生は人気だからもうダメだよとって話はしてたんですけど、受験生とか、そっち中心になっちゃうんだろ、って話したんですけれども。
0:05:50,いえいえ、もしまたご縁があれば
0:05:52,もしかしたら、はい、また娘と話ししますけれども、まあ、ちょっと高校１年生から行くのか、まあどうするのかっていうのは多分娘なりに考えていると思うので、
0:06:02,一回、一回やめろって言われたから、
0:06:05,え？
0:06:06,本当はやりたいの
0:06:07,やりたいの？あそう。
0:06:10,もしまた高校でもあのそういうのがあれば、もういつでもはい、
0:06:15,もう本当高校また高校数学とか、あとは高校の理科ですよね。物理化学はどうしても計算、しかないので、もうそうなってくるとやっぱりそこでつまづく生徒はたくさんいらっしゃいますので、もし、あのご縁があれば、また
0:06:31,まあ田中先生もあの、なんか受け持たれてるのが、鎌ヶ谷高校の生徒さんがいる、
0:06:37,鎌ヶ谷高校の生徒さん、、
0:06:39,田中先生の直接の生徒ではないんですけれども、
0:06:42,何回か面倒を見るくらいなんですけれども、話は聞いています。
0:06:50,じゃあ里緒ちゃんこれを
0:06:52,もう用意した
0:06:54,もう直接自ら
0:07:06,おめでとーよかったよかった
0:07:11,獨協埼玉いるんだ
0:07:12,あっそうですね。
0:07:14,うちも候補には上がったんで。
0:07:17,東洋がダメだったら獨協埼玉＊＊＊
0:07:23,東洋もちゃんとここに
0:07:28,あ流山南高校
0:07:30,そうですね、はい。今何人か報告に来てもらって、またこの後結構ガーっとくるのかなと
0:07:43,いやでも本当１年ちょっとですよね、いや本当にすごく僕の中で本当に覚えているのが、あのお父さんが突然こう来てくださってお話しさせていただいて、その後ご入会となったと思うんですけれども、最初にお父さんとお話しさせていただいたのをすごくやっぱり覚えていて、
0:08:03,いや本当に、あの先ほど、先日ですね、生徒ファイルを整理したんですけれども、里緒ちゃんの懐かしの歴史が、たくさん保存されてまして、
0:08:44,それこそこちらですと、体験時に書かせていただいたものとかあるんですけれども、例えば好きな科目の順番を答えてくださいというと、まあ数学が一番嫌いで、その次が理科、まあここ多分同列だと思うんですけれども、本当にこの5とか4とかから、本当それを思うとこの1年間で本当に、本当によく頑張ったなというところなんですよね。
0:09:06,まあ最後の数学面白っていってましたからね。
0:09:11,本当に、よく頑張りました。本当に。
0:09:17,12月のv模擬の時心臓止まるかと思った。なるべくあの動揺させないように
0:09:21,止まったのはこっち
0:09:22,そっちか。そっちか
0:09:24,一回死んだ
0:09:25,一回死んだ
0:09:30,本当によく頑張ったもんね。うん
0:09:33,頑張ったというよりかは、ただ先生についていっただけ
0:09:36,嬉しい、嬉しいですね。もう本当に本当にとても嬉しいです。いや本当にもう、
0:09:42,田中先生後で泣いちゃうんじゃないですか。
0:09:44,いやもうそれは泣きますよ。
0:09:47,いや本当に私としても別になんかその大それたことをしたわけじゃなくて、本当に目の前の仕事に対して真剣に向き合って行った結果、まあ実際成績に、結果にも結びついてって感じなので、本当に頑張ったのは里緒ちゃん本人なので、本当にそれは讃えたいなと思いますね。
0:10:03,そうですね。まあすごい本当に向き合ってくれていたっていうのは、よくあの終わった後のあのレポートとか見ても分かりますし、いくらこっちが言ったところで何もやって、あの逆に反発するんで、言わないようにしてるんけど、勉強しろとか。本当に最後やっていたので。
0:10:29,あれ、持ってきた？スマホ
0:10:33,持ってきてない
0:10:34,持ってきてないの？あそっか
0:10:36,あ、写真でも撮りますか？
0:10:38,あのええと珍しんですけど、今の時期やっぱ一昨日スマホデビューしたんですよ。中学生で持たせていたなかったので。はい。なので、田中先生となんか連絡先交換でも、、
0:10:53,だからあの、復帰する時今から復帰するのでお願いします。枠空けといてください。
0:11:04,持ってこなかったのか。
0:11:06,まあでもなんか全然気軽に遊びに来ていただいて、タイミング田中先生いれば、もうその時でも。
0:11:15,え。この前話したよ。
0:11:18,締めの言葉
0:11:21,そうだよね。この前来てもらってね。田中先生とゆっくりお話してたもんね。
0:11:26,いや、本当にありがとうございました。今まで全然ご挨拶せずにすいません。＊＊＊ありがとうございました。
0:11:38,ぜひ、また気軽に何かあればご連絡いただければと。はい
0:11:44,じゃあ里緒ちゃん頑張ってね。
0:11:46,そう高校でも応援しています
0:11:48,まだ居たい
0:11:51,まだ居たい？
0:11:52,まだ居たい
0:11:54,俺ら先帰るからなんか話てけよ。いいの？いいの？
0:11:56,うん田中先生まだもう少し（うんまだ時間ありますね。）
0:11:59,いい。え、いい？あ、え、
0:12:02,いやだから俺ら先帰るから、なんか俺らいたら話にくいことも、話したらいいから全然うん。先行ってっから。
0:12:12,バイバイ
0:12:13,じゃあね。
0:12:20,ありがとうございました。
0:12:27,いやよかったね。何嬉しくないの？あんま？当然って感じ？
0:12:41,えでもあれでしょ。九時のその合格発表のタイミングにいたんでしょ。
0:12:44,はい
0:12:45,どんな
0:12:47,バーって
0:12:48,そうだよね。ドキドキした、ドキドキしないか？
0:12:51,しなかった
0:12:53,ドキドキして欲しかった。
0:12:56,ありがとうございました。（それでは失礼致します。）
0:13:09,じゃあ田中先生この後ごゆっくり
0:13:12,時間を奪いましょう。
0:13:13,いやいやもちろんそのために早く来たんですから
0:13:21,（手紙について）
0:14:19,（合格発表の瞬間・生徒ファイル）
0:14:50,（手紙書くって大変）
0:17:24,（音楽の行を追加）
0:21:11,（白衣着ないんですか）
0:21:40,（これからも来てくれるの？）
0:23:46,（僕の連絡先）
0:25:55,（Androidの機種）
0:27:33,（部活の時間）
0:28:51,（この時間は何分までか）
0:29:03,（高校で分からないところがあったら・今暇）
0:34:26,（学校にも報告したの？今後の学校）
0:35:55,（学年末のテスト結果忘れた）
0:39:32,（卒業式はいつ？）
0:40:16,（今日も雨だね）
0:41:17,（スマホ持って遊ばないんだね）
0:43:46,（高校に戻りたいの？）
0:45:45,（誕生日教えてください）
0:47:58,（進学プラザって書いてある）
0:49:46,（通知表懐かしい。よく頑張ってました）
0:50:55,（吹奏楽部なかったら東葛いけたかもね）
0:52:19,（今も吹部に行ってるの？）
0:56:37,（部活の思い出ないの？）
0:57:05,（吹部やってみたかった。やってみたかったことばっかり）
1:01:12,（やりたいこととかないんですか）
1:02:31,（手フェチ）
1:05:37,（なんでピアノ始めたの？）
1:07:06,（里緒ちゃんもお姉ちゃんから影響受けたのでは？）
1:09:59,（話すのが苦手だった中入会した話）
1:11:46,（入ってきた時よりも明るくなったよね）
1:12:53,うん、また、遊びに来てください
1:13:14,どうしよう。どうしよう。
1:13:17,ポッケに入れとけば？
1:13:19,あっそうだね。そこ粘着力だからね。
1:13:32,お見送りしますよ。
1:13:34,ハイタッチしていいですか？
1:13:35,あもちろん。ハイタッチ？
1:13:38,イェイ
1:13:39,よく頑張った。よく頑張った。本当によく頑張りました。
1:13:44,おめでとう。本当に
1:13:46,まじでなんかあったらもう全然遠慮なく気軽に、もうどんどん遊びに来てね。
1:13:50,もう、襲来してください。お待ちしております。
1:14:06,じゃあ最後見送りましょう
1:14:12,じゃあ、ありがとね。また。
1:14:20,ありがとうございました
1:14:22,いやーよかった
1:14:23,いやーよかったですね。本当に
1:14:28,（竜之介くんも来てないっていうね）
1:14:44,いやよかった。田中先生早く来てもらって
1:14:49,あの、まだ居たいっていうのすげー嬉しかったですね。
1:14:57,聞けましたからね。直接。
1:14:59,田中先生にこうついて行っただけです。とかめっちゃ嬉しい言葉とか
1:15:03,そうですね
1:15:09,いやー、寂しいです。こればっかはしょうがない。
1:15:21,田中先生、里緒ちゃんみてくれて本当によかった。
1:15:26,まあ結果的にはそうですね。
1:15:28,田中先生じゃなかったら、そこまでの満足感はなかったなぁ
1:15:34,そうですかねぇ、いやでも本当親御さんからも直接お声いただけて、うん、
1:15:39,手紙とかめっちゃ嬉しいじゃないですか。
1:15:41,いや実は僕も里緒ちゃんに向けて最後の授業で渡したんですよ。
1:15:46,あのーなので、それで書いてきますよってきたので、来るかな？とはちょっと思ってたんですけれども。
1:15:52,じゃあちょっと後で読むの楽しみっすね。
1:15:55,いやー俺も気になるけど、これはもう、里緒ちゃんの
1:15:58,あーいやいや全然。読みますか？
1:15:59,なんかこんな感じらしいんですけど、
1:16:04,1、一万字？めちゃくちゃ書いてきてくれたらしいので、文豪じゃないですか。
1:16:09,こーめっちゃくちゃいいじゃないですか
1:16:13,いやまだ僕みてないですから。
1:16:15,正直あの手紙というか、何ていうんでしょう、んと、そのなんか人生の歴史というかそういう感じで書いてきてくれたらしいんですけど、
1:16:29,めっちゃ楽しみなんですよね。